index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image
736,7,736,45,0,0,3,5,44,0,rdldddddrrrrrruuuuuuldlldlldddruurddrruluurd,1100011/1101111/1111111/1111111/1111111/1111111/1111111,images/grid_0736_n7_seed736.svg
737,7,737,45,1,0,3,3,45,1,dddddrrrrurdruuuuuulllldlddddrruluururrddludl,0011111/1111111/1111111/1111111/1111001/1111111/1111111,images/grid_0737_n7_seed737.svg
738,7,738,41,0,0,1,5,42,2,rdrurrrrddddddlllllluuudrdrrrrullluuurdrur,1111111/0111111/0011101/1010001/1111111/1111111/1111111,images/grid_0738_n7_seed738.svg
739,7,739,41,0,0,1,5,42,2,ddururrrrrddddddluldllllururdrurululurrdur,1111111/1111111/1011101/0001101/0111101/1111111/1111111,images/grid_0739_n7_seed739.svg
740,7,740,42,0,0,0,1,41,0,ddddddrrrrruuuruuulldrdldddlllurruluruull,1111111/1001111/1011111/1011111/1111110/1111110/1111110,images/grid_0740_n7_seed740.svg
741,7,741,40,0,0,5,1,40,1,ddrurulrrrdddddruuuuurddddddllluululldrd,1111111/1110111/1100111/1110111/1111111/0101111/0001111,images/grid_0741_n7_seed741.svg
742,7,742,41,0,0,1,3,46,6,ddrddrdlrruurururudddldrddluluddlllluuuuuurrrd,1111001/1001011/1100111/1101111/1111111/1111111/1111111,images/grid_0742_n7_seed742.svg
743,7,743,39,0,0,0,6,38,0,dddrrrddllldrrrruurruuldlululdluurrrrr,1111111/1111000/1111111/1111111/0001111/1111100/1111100,images/grid_0743_n7_seed743.svg
744,7,744,43,0,0,4,5,43,1,drurdrurrrddddddllllllurururururddldldlrrru,1111111/1111111/0001111/0011111/0111111/1111111/1111111,images/grid_0744_n7_seed744.svg
745,7,745,37,0,0,3,1,38,2,rrrrrrdldrddddlluruuldluuddddllluuuurd,1111111/0000011/1101011/1101111/1001111/1001111/1111111,images/grid_0745_n7_seed745.svg
746,7,746,38,0,0,2,3,37,0,ddddddrrrurruuuruuldlullldddddruuuurd,1111111/1111111/1111011/1110010/1110010/1111110/1111000,images/grid_0746_n7_seed746.svg
747,7,747,44,0,0,2,3,43,0,dddddrruluuuurrrrrddddddlluruuuuldddluluurd,1111111/1111111/1111111/1111111/1111111/1110111/0000111,images/grid_0747_n7_seed747.svg
748,7,748,39,0,0,3,6,41,3,dddrrrruuurrllllldrrdllddlddrurdrurdrruuu,1111111/1111100/1111100/1111101/1100001/1111101/1111111,images/grid_0748_n7_seed748.svg
749,7,749,42,0,0,5,1,42,1,ddddddrrrurduurruuuulllllddrurdrurddlllldd,1111111/1111111/1111111/1111111/1100111/1101100/1111100,images/grid_0749_n7_seed749.svg
750,7,750,39,1,0,5,2,38,0,dddddrrrrrruuuuuulldrddddlluluuulddddr,0000111/1110111/1110011/1110011/1111011/1111111/1111111,images/grid_0750_n7_seed750.svg
751,7,751,42,0,0,4,4,44,3,drurrdrurrdldldldlddlluuruddrrdrrruuuudlddlu,1111111/1101111/0000111/0101111/1111111/1111111/1111111,images/grid_0751_n7_seed751.svg
752,7,752,43,0,0,4,4,42,0,ddruurdrurrrddddddlllllluurdrruuruurddddlu,1111111/1111111/1100111/0001111/1101111/1111111/1111111,images/grid_0752_n7_seed752.svg
753,7,753,42,0,0,4,0,42,1,rrrrrrddddddlllurrululurrduulllllddrdddluu,1111111/1111111/1001111/1101111/1100111/1101111/1101111,images/grid_0753_n7_seed753.svg
754,7,754,42,0,0,1,6,41,0,ddddddrrrrrruuulddluulddllurulurruurddrru,1001100/1001101/1111111/1111111/1111111/1111111/1111111,images/grid_0754_n7_seed754.svg
755,7,755,41,0,0,6,4,40,0,drurdrurdrurdddldrddlululdluulldrdldrrrr,1111111/1111111/0000001/1110011/1111111/1111111/1111111,images/grid_0755_n7_seed755.svg
756,7,756,39,0,0,3,6,39,1,ddddddrrrrrrullluurullldddruuuurrurrddd,1000111/1011101/1111101/1111101/1111000/1111111/1111111,images/grid_0756_n7_seed756.svg
757,7,757,40,0,0,2,2,40,1,ddruurrrrrddddddlluruuuuldddldllruuruuld,1111111/1111111/1111111/0011111/0011111/0111111/0000111,images/grid_0757_n7_seed757.svg
758,7,758,40,0,0,3,0,39,0,rrddddldrruuuuurrrddlulddrdldrdllllluuu,1111111/0011111/0011111/1011110/1111110/1111110/1111110,images/grid_0758_n7_seed758.svg
759,7,759,45,0,0,0,6,44,0,ddddddrrrrrruuulddluulddlluruluuurrdldrrruur,1111011/1111010/1111110/1111111/1111111/1111111/1111111,images/grid_0759_n7_seed759.svg
760,7,760,41,0,0,4,4,40,0,ddddddrrurdrrruuuuuullldllddrurrurddddlu,1001111/1111111/1111111/1110011/1000111/1011111/1111111,images/grid_0760_n7_seed760.svg
761,7,761,41,0,0,6,1,41,1,drdrdrdruulululrrrdrurddldrdldrdllllulldr,1111111/1111111/0111111/0011111/0001111/1110011/1111111,images/grid_0761_n7_seed761.svg
762,7,762,41,0,0,0,5,41,1,drdlddddrrrrrruuuuldddluulddlluurduurruur,1000110/1100100/1111111/1111111/1111111/1111111/1111111,images/grid_0762_n7_seed762.svg
763,7,763,38,5,0,3,4,38,1,druruddrurdrruluruuuulllllddrurdrurddl,0111111/0111111/0111111/0000111/0010011/1111111/1111111,images/grid_0763_n7_seed763.svg
764,7,764,38,0,0,5,0,37,0,dddruuurdddrrddruuuuurddddddllluullld,1110011/1110011/1110011/1111111/1111111/1001111/0001111,images/grid_0764_n7_seed764.svg
765,7,765,42,0,0,2,5,41,0,ddrdldrdldrrurdrrruuuuuulllddddrdruuluurd,1001111/1001111/1101111/1101111/1101111/1111111/1111111,images/grid_0765_n7_seed765.svg
766,7,766,40,0,0,0,3,41,2,drurdrdrdrddlllluludddrrrrrruuuuluurdllul,1111111/1111111/0001111/1000111/1100011/1111111/1111111,images/grid_0766_n7_seed766.svg
767,7,767,42,0,0,0,6,42,1,dddddduruuuuurrrdlldrdlddrururddldrruuuuuu,1111101/1111101/1111001/1111111/1111111/1111111/1000111,images/grid_0767_n7_seed767.svg
768,7,768,39,0,0,3,0,41,3,drurdddddruuurudrruuddddddluuuldddllluulu,1110001/1110101/0011111/1011111/1111111/0111111/0111111,images/grid_0768_n7_seed768.svg
769,7,769,45,0,0,5,1,44,0,ddddddrrruuulurrddddrruluuuruuldluldlulddddd,1111111/1111111/1111111/1111110/1101110/1101111/1111111,images/grid_0769_n7_seed769.svg
770,7,770,36,0,0,3,5,38,3,ddddddrrrrrluuldlluuuuurdrduurrrddddul,1111111/1111001/1101001/1100011/1101101/1111100/1111110,images/grid_0770_n7_seed770.svg
771,7,771,41,0,0,1,2,41,1,ddddddrrrrrruluruluruulldrdlldddlluruluru,1000111/1010111/1111111/1111011/1111011/1111011/1111111,images/grid_0771_n7_seed771.svg
772,7,772,41,0,0,1,6,43,3,ddddrdrdrrulululuuurrdldrdrdrrdduuulluuurrd,1111111/1111101/1111100/1111111/1111111/0111101/0011101,images/grid_0772_n7_seed772.svg
773,7,773,41,0,0,6,3,41,1,ddruurrrrrddddddluuluruuldlduulddlldddrrr,1111111/1111111/1111111/1111111/1000111/1000011/1111011,images/grid_0773_n7_seed773.svg
774,7,774,45,0,0,6,6,44,0,dddddruuuuurddddddruuuuuurdddddruuuuurdddddd,1111111/1111111/1111111/1111111/1111111/1111111/0011001,images/grid_0774_n7_seed774.svg
775,7,775,44,0,0,0,5,43,0,ddddddrrrrrruuuuldldrdlllluurrurulldluurrrr,1111110/1111100/1111111/1111111/1100111/1111111/1111111,images/grid_0775_n7_seed775.svg
776,7,776,40,0,0,2,1,41,2,ddddddrururuurdddldlrrrruluruluruudlllldl,1000001/1011111/1111111/1001111/1011111/1111111/1111111,images/grid_0776_n7_seed776.svg
777,7,777,37,1,0,6,6,37,1,dddddururulurulurrrrrddldrdllulddrrrd,0111111/1110001/1110011/1111111/1111111/1101111/1000001,images/grid_0777_n7_seed777.svg
778,7,778,43,0,0,4,4,42,0,rdldddddrurrulluurdruruurrdldrddddlluruuld,1100111/1100111/1111111/1111111/1111111/1111111/1100111,images/grid_0778_n7_seed778.svg
779,7,779,43,0,0,6,5,43,1,ddddddrruluuuuurrrrrddlulddrdllluuurdddddrr,1111111/1111111/1111111/1111110/1111110/1111000/1111110,images/grid_0779_n7_seed779.svg
780,7,780,41,3,0,4,3,40,0,dddrrrrurruuuuuldldrddluluuulddldrdldrru,0011011/0011111/0111111/1111111/1111111/1111111/1111100,images/grid_0780_n7_seed780.svg
781,7,781,40,0,0,0,3,43,4,drdrdlluddddrrrrrruuldllllurrrruruuuddllulu,1001001/1101101/1110111/1110011/1111111/1111111/1111111,images/grid_0781_n7_seed781.svg
782,7,782,38,0,0,6,1,37,0,ddruurdrurdrurddddddlllurrulllulldddr,1111111/1111111/1100001/1110001/1011111/1001111/1101111,images/grid_0782_n7_seed782.svg
783,7,783,42,0,0,0,3,41,0,rdldrdldddrrrrururuuuuldddldldllurururuul,1101111/1100111/1101111/1111111/1111111/1111110/1111100,images/grid_0783_n7_seed783.svg
784,7,784,45,0,0,3,5,44,0,drurdrurrrddddddlllllluuurddrurdrrululururdd,1111111/1111111/0001111/1101111/1111111/1111111/1111111,images/grid_0784_n7_seed784.svg
785,7,785,42,0,0,3,6,41,0,ddddrdruuluuurrrrrdlllldrddddrrrulluuurrd,1111111/1111111/1111111/1111101/1111100/0111111/0001111,images/grid_0785_n7_seed785.svg
786,7,786,39,0,0,0,6,38,0,ddddddruuuuuurrrdllddrdddrrrullurruuuu,1111101/1111101/1110001/1111001/1101111/1101111/1101111,images/grid_0786_n7_seed786.svg
787,7,787,41,0,0,5,5,42,2,drdldrdlddrurururuuuldrrrdldrdddllllurrurd,1001100/1101111/1100111/1101111/1111111/1111111/1111111,images/grid_0787_n7_seed787.svg
788,7,788,46,0,0,2,3,45,0,ddddddruruluuuurrrrrdddddluuuuldddddluuuluurd,1111111/1111111/1111111/1111111/1111111/1111111/1101100,images/grid_0788_n7_seed788.svg
789,7,789,42,0,0,3,4,41,0,ddruurdrurrrddddddllllllurrruuururddddluu,1111111/1111111/1101111/0001111/0001111/1111111/1111111,images/grid_0789_n7_seed789.svg
790,7,790,41,0,0,5,6,41,1,ddrdddldrruuurululurrdrurrddludlddrdldrru,1111111/1111111/1111111/0111100/0110110/1110111/1110111,images/grid_0790_n7_seed790.svg
791,7,791,42,0,0,3,1,42,1,drurrrrrldddrdddllllllurrurdrruluuulldrdll,1111111/1111110/0011110/0111111/0011111/1111111/1111111,images/grid_0791_n7_seed791.svg
792,7,792,39,0,0,1,5,40,2,drurrlddddllddrurdrrrrlullurulurrdruuuld,1111011/1110011/0011111/0011111/1111100/1111110/1111111,images/grid_0792_n7_seed792.svg
793,7,793,42,0,0,0,6,42,1,ddddddrrrururruuldlulddldluuruluurrdlrrrru,1111001/1111111/1111111/1111111/1111111/1111100/1111000,images/grid_0793_n7_seed793.svg
794,7,794,43,0,0,0,2,44,2,ddrrdrdldrruuuuurrdldrdldrddludllllluruuuuur,1110111/1100111/1110111/0111111/0111111/1111111/1111111,images/grid_0794_n7_seed794.svg
795,7,795,38,0,0,6,6,38,1,rrrrrrdlllllldrrrrrrdlllldlrrrdlldrrrr,1111111/1111111/1111111/0011111/0111100/0011100/0011111,images/grid_0795_n7_seed795.svg
796,7,796,37,0,0,5,6,37,1,dddruuurrrrrddlullldrdldrdlldlrrrrrru,1111111/1111111/1111011/1111000/0011000/0111001/1111111,images/grid_0796_n7_seed796.svg
797,7,797,39,2,0,3,5,40,2,rdldrdldurrruuuulurrrrddddddlluruluuurdd,0011111/0011111/1101111/1101111/1101111/1111111/1000111,images/grid_0797_n7_seed797.svg
798,7,798,43,1,0,5,3,43,1,dddddrrrrrruuuuuulldrddddluuululddlddrurudd,0000111/1011111/1011111/1111111/1111111/1111111/1111111,images/grid_0798_n7_seed798.svg
799,7,799,40,0,0,0,5,41,2,ddurrdddllddrurdrrrruuuuldddlluruluurduur,1000110/1111100/1011111/0011111/1111111/1111111/1111111,images/grid_0799_n7_seed799.svg
800,7,800,41,0,0,5,3,42,2,ddddddrruulduuuuurdrurrrdddddduluuuulddddl,1111111/1111111/1100111/1100111/1110111/1111111/1110001,images/grid_0800_n7_seed800.svg
801,7,801,40,0,0,0,5,39,0,ddddddrrrulluuuuurrdldddrrrdruullluruur,1111110/1111100/1111100/1111111/1111111/1111011/1111000,images/grid_0801_n7_seed801.svg
802,7,802,40,0,0,4,1,39,0,ddddddrrrrrulluuurrurulldlulldrdldrddlu,1111111/1111111/1111110/1111000/1111000/1111110/1111110,images/grid_0802_n7_seed802.svg
803,7,803,40,0,0,0,5,41,2,ddddddrruluruluuurrdlddrrdddrruluruudluuu,1111010/1111010/1110011/1111111/1110111/1110111/1110111,images/grid_0803_n7_seed803.svg
804,7,804,41,0,0,1,6,43,3,rdldddddrrrrlulluuurddrrrrdduuullluuurdrurd,1101111/1101111/1111000/1111111/1111111/1111001/1111101,images/grid_0804_n7_seed804.svg
805,7,805,42,0,0,6,6,42,1,ddddrrrrurruuulllllddrurrrdlldllddldrrrrrr,1111111/1111111/1111111/1111111/1111100/1100000/1111111,images/grid_0805_n7_seed805.svg
806,7,806,41,0,0,6,0,42,2,dddrruluurdurrddddldlrrruuuuurddddddllllll,1111111/1110111/1110111/1110111/0001111/0011111/1111111,images/grid_0806_n7_seed806.svg
807,7,807,44,0,0,4,5,43,0,dddddruuurulurrrdrurddldrdddlllluuurrdldrru,1111111/1110111/1110011/1111111/1111111/1111111/0011111,images/grid_0807_n7_seed807.svg
808,7,808,41,0,0,5,0,41,1,drdrururrrddddddllluluruururddddluulllldd,1001111/1111111/0111111/1111111/1011111/1011111/0001111,images/grid_0808_n7_seed808.svg
809,7,809,41,0,0,0,6,44,4,drurddddlludddrurdrrrruuululddrdlluuuluurrrr,1111111/1110000/0011110/1011111/1111111/1111111/1111111,images/grid_0809_n7_seed809.svg
810,7,810,38,0,0,4,5,39,2,ddddddrurluuurruurrrddddddlululruuurddd,1001111/1001111/1111111/1100111/1101111/1110111/1100011,images/grid_0810_n7_seed810.svg
811,7,811,40,1,0,6,0,43,4,ddduurururrrrddddddluuuuulldlrdruddddluldll,0011111/1111111/1111111/1001111/1000111/0011111/1111111,images/grid_0811_n7_seed811.svg
812,7,812,39,1,0,4,6,41,3,ddddrdrrrrrlluuuuldddlulurulurrrurdurdddd,0000111/1111111/1111101/1111101/1111101/1111100/0111111,images/grid_0812_n7_seed812.svg
813,7,813,40,0,0,3,0,41,2,rdrurrrrdddddulluruuldlulddrdddlllurrullu,1111111/0111111/0011111/1011111/1111111/1111001/1111000,images/grid_0813_n7_seed813.svg
814,7,814,43,0,0,4,1,43,1,ddddddrrrrrruuuuudldldrdlluuuuulldrdldrddlu,1111000/1111001/1111011/1111111/1111111/1111111/1111111,images/grid_0814_n7_seed814.svg
815,7,815,41,0,0,0,6,42,2,rlddddddrrrrrruuululddrdlluullddruuururrur,1100011/1001110/1011110/1111111/1111111/1111111/1111111,images/grid_0815_n7_seed815.svg
816,7,816,44,0,0,2,5,43,0,ddddddrrrrrruuuuuullllldddrdldrrurdruuluurd,1111111/1100111/1100111/1110111/1111111/1111111/1111111,images/grid_0816_n7_seed816.svg
817,7,817,38,3,0,4,2,37,0,dddrrrrrruuldlluuluurrrrullllldddddru,0111111/0111111/0110000/1111000/1111011/1111111/1111111,images/grid_0817_n7_seed817.svg
818,7,818,39,0,0,5,0,39,1,dddruuurrrrrdddduluuldlulddrrdlddluulld,1111111/1111111/1111111/1111111/1111101/1011000/0011000,images/grid_0818_n7_seed818.svg
819,7,819,39,0,0,3,0,41,3,drurrddruurrdldrddddlllullldrrrrruuulllll,1111111/1101111/0001111/1111111/0000011/1111011/1111111,images/grid_0819_n7_seed819.svg
820,7,820,39,3,0,4,3,38,0,dddrrrrrruuuuuuldldrdddluululldrdldrru,0000011/0000111/0111111/1111111/1111111/1111111/1111111,images/grid_0820_n7_seed820.svg
821,7,821,40,0,0,6,4,42,3,ddruurrrrrldllldrdllldrdldrrrururuddurddll,1111111/1111110/1111000/1111010/1100111/1101111/1111111,images/grid_0821_n7_seed821.svg
822,7,822,34,0,0,3,0,37,4,durrdurrdrduurddddldrdlluldluluddluuu,1111111/1010111/0000011/1000001/1100011/1111111/1111111,images/grid_0822_n7_seed822.svg
823,7,823,40,0,0,5,1,42,3,rrrrrrlldlllldddddrrrrrruuuudlddluldluuldd,1111111/1111100/1000001/1110011/1111111/1111111/1111111,images/grid_0823_n7_seed823.svg
824,7,824,43,2,0,5,1,42,0,ddddrrruurddrruluruuuulllldrrrddluldlulddd,0011111/0011111/1111111/1111111/1101111/1101111/1111111,images/grid_0824_n7_seed824.svg
825,7,825,40,1,0,5,3,39,0,rdlddddrrrrruuuruuulddluldldlddrururddl,0000011/1101111/1111111/1111111/1111110/1111110/1111110,images/grid_0825_n7_seed825.svg
826,7,826,41,0,0,0,1,41,1,ddrdldddrurdrrrruuldlluurdurrulurulllldlu,1111111/1110011/1100011/1101111/1001111/1111111/1111111,images/grid_0826_n7_seed826.svg
827,7,827,40,0,0,0,6,40,1,ddddddrrrrrruuldlluldluuruluurdurrrddruu,1111111/1110011/1110011/1110000/1111011/1111111/1111111,images/grid_0827_n7_seed827.svg
828,7,828,44,0,0,4,4,44,1,rdldddddrrrrrruuuuuullrddlllldddruurddrruuld,1100111/1100011/1111111/1111111/1111111/1111111/1111111,images/grid_0828_n7_seed828.svg
829,7,829,37,0,0,6,0,40,4,drurrrrrddddddllllrruurduuuulllddulldddd,1111111/1111111/1110011/1010011/1000111/1000111/1011111,images/grid_0829_n7_seed829.svg
830,7,830,43,0,0,0,6,42,0,ddddddrrrrrruuuluulddlddlluruluuurddruurrr,1111111/1111110/1111110/1111111/1111001/1111001/1111111,images/grid_0830_n7_seed830.svg
831,7,831,40,0,0,6,2,42,3,dddddduurrrulluuurrrrrddlduullldrrdddrdlll,1111111/1111111/1111111/1111110/1111100/1000110/1011110,images/grid_0831_n7_seed831.svg
832,7,832,38,0,0,2,5,37,0,ddddddrrrrrrulllllurulurulurrrdrurddl,1111111/1110111/1110011/1110000/1110000/1111111/1111111,images/grid_0832_n7_seed832.svg
833,7,833,40,0,0,0,6,42,3,dddddduuurrdddrrrruuuuldldrdlluuulluurrrrr,1111111/1100000/1111011/1111111/1011111/1011111/1011111,images/grid_0833_n7_seed833.svg
834,7,834,41,0,0,4,4,40,0,ddddddrruluuuuurdrdlddrururuurdddldrdllu,1110011/1111011/1111111/1111111/1111111/1110111/1110000,images/grid_0834_n7_seed834.svg
835,7,835,40,0,0,5,1,40,1,drurrrdddlddrurruuuuldddddrdlllllluuurdd,1111111/1100111/0000111/1101111/1101111/1101111/1111111,images/grid_0835_n7_seed835.svg
836,7,836,44,1,0,0,6,45,2,dddddrrrrrruuldluuuuulldlddddrruluuruddrrruuu,0011101/1111101/1111101/1111111/1111111/1111111/1111111,images/grid_0836_n7_seed836.svg
837,7,837,36,0,0,6,3,39,4,ddruurrrdlldrrdrddrduuuudllldlulldddrrr,1111100/1111100/1111101/1111111/1011011/1000011/1111001,images/grid_0837_n7_seed837.svg
838,7,838,39,0,0,0,2,40,2,ddrdldddrrrrrruudlluldllurruruurdruullll,1011111/1000111/1100111/1101100/1111101/1111111/1111111,images/grid_0838_n7_seed838.svg
839,7,839,43,0,0,5,5,42,0,ddddddrurrulluuuurrrdrdllulddrrdddrruuuldd,1111100/1111110/1111110/1111111/1111111/1111111/1100111,images/grid_0839_n7_seed839.svg
840,7,840,38,0,0,4,3,43,6,rrrrrrddddldldlrrruuuullurllldulldddddruurr,1111111/1111111/1010111/1000001/1111011/1100111/1101111,images/grid_0840_n7_seed840.svg
841,7,841,41,0,0,4,2,42,2,ddddddrrrrururuuldluluurllldrdldddrrurulld,1111100/1111000/1111111/1111111/1111111/1111110/1111100,images/grid_0841_n7_seed841.svg
842,7,842,41,0,0,0,4,42,2,ddddddrrrurdrrulululllduuuurddrrrdrduuulul,1110110/1110011/1111111/1111111/1100111/1001111/1111111,images/grid_0842_n7_seed842.svg
843,7,843,40,0,0,4,3,39,0,ddddddrrrururruuuullldrrddlullldddruurd,1001111/1001111/1111111/1111111/1111111/1111100/1111000,images/grid_0843_n7_seed843.svg
844,7,844,42,0,0,4,4,42,1,drudrddlldddrrrrrruuuuullldddlldrrrruuuldd,1100000/1111111/0011111/1111111/1111111/1111111/1111111,images/grid_0844_n7_seed844.svg
845,7,845,41,0,0,6,2,40,0,ddruurrrrrddddddlluruullurrulllddlldddrr,1111111/1111111/1111111/1111111/1000011/1000111/1110111,images/grid_0845_n7_seed845.svg
846,7,846,39,0,0,0,1,41,3,ddddrrddllrrrrrruuuuuuldddddlluruulruulll,1111111/1000111/1001111/1000111/1111111/0011111/1111111,images/grid_0846_n7_seed846.svg
847,7,847,38,0,0,1,5,38,1,rdrlldrrrrdldlldldrrurdrrrullurruuuuld,1100011/1110011/1111101/0001101/0111111/1111111/1111111,images/grid_0847_n7_seed847.svg
848,7,848,39,0,0,4,2,40,2,ddddrddrrrrruluruluruuldullllddrdlrrddlu,1111111/1100011/1110011/1111011/1111011/0111011/0111111,images/grid_0848_n7_seed848.svg
849,7,849,40,0,0,2,4,40,1,ddddddruuurrulluurdrurrrddddddululuruuld,1111111/1111111/1111111/1111111/1100111/1100011/1100001,images/grid_0849_n7_seed849.svg
850,7,850,40,0,0,5,1,40,1,ddddddrrururrddruuulurulllulldrdrlldrdld,1111000/1111111/1111011/1110011/1111111/1111011/1110011,images/grid_0850_n7_seed850.svg
851,7,851,40,0,0,1,5,40,1,ddddddrruluruluuurddrrddrddlrruuuluruuld,1110011/1110011/1111111/1110111/1110111/1110011/1110111,images/grid_0851_n7_seed851.svg
852,7,852,43,0,0,6,6,42,0,ddddddrruluuuuurrrrrddlulddluuldddrddrrurd,1111111/1111111/1111111/1111100/1111000/1111011/1111111,images/grid_0852_n7_seed852.svg
853,7,853,42,0,0,4,2,42,1,ddddrddrrruuurrduuuullllldddruurrrdlldddlu,1111111/1111111/1111111/1111111/1111101/0111100/0111100,images/grid_0853_n7_seed853.svg
854,7,854,40,0,0,0,5,39,0,ddddddrrrrrruuulddlllluurrrululdluurrrr,1111110/1111000/1111100/1111111/1100011/1111111/1111111,images/grid_0854_n7_seed854.svg
855,7,855,40,0,0,6,1,43,4,drurrdrdldrrruuuddddddlllurrullluuudllddddr,1111001/1111101/1111101/1011111/1011111/1001111/1101111,images/grid_0855_n7_seed855.svg
856,7,856,43,0,0,2,4,42,0,rdddddldrrurrulluuuurrrrddddddluuuuullddru,1111111/0111111/0111111/0111111/0111111/1111111/1110011,images/grid_0856_n7_seed856.svg
857,7,857,39,0,0,0,3,39,1,rdldrdldddrrrrruruuldldlllurrruurruulll,1101111/1100001/1100111/1100111/1111111/1111111/1111110,images/grid_0857_n7_seed857.svg
858,7,858,42,0,0,3,6,41,0,ddddrdldrrurdrurdruululullulurrdrurrdldrd,1111111/1111111/1011111/1000111/1100011/1111111/1111111,images/grid_0858_n7_seed858.svg
859,7,859,42,1,0,0,3,42,1,dddddrrrrrruuuullllldddruurddrruluruurulll,0001111/1000011/1111111/1111111/1111111/1111111/1111111,images/grid_0859_n7_seed859.svg
860,7,860,43,0,0,2,5,43,1,ddddddrrrrrrluuldluldluuuuurdrdldrrrruuuldd,1110011/1111011/1111011/1111111/1111110/1111110/1111111,images/grid_0860_n7_seed860.svg
861,7,861,41,3,0,5,3,41,1,drdrdrrrruuuuuullldllddrurddlrruuurddddll,0001111/0111111/0111111/1111111/1111111/0111111/0011111,images/grid_0861_n7_seed861.svg
862,7,862,43,0,0,2,4,42,0,ddddddrrruurrddruuuuuullllldddddruurrruuld,1111111/1100111/1100111/1111111/1111111/1111011/1111011,images/grid_0862_n7_seed862.svg
863,7,863,36,0,0,0,6,38,3,ddddddrrruuldluuuuurddrrrdrdddluruuuuu,1110001/1110001/1111111/1100011/1111001/1111011/1111011,images/grid_0863_n7_seed863.svg
864,7,864,41,0,0,0,3,41,1,rdldddddrrrrrrullllluuurdrdlrrrruuuulldlu,1101111/1101101/1110001/1111001/1111111/1111111/1111111,images/grid_0864_n7_seed864.svg
865,7,865,42,0,0,6,1,41,0,rrrdrurrdldrddddlllurrulllurululldrdldddr,1111111/1111111/1111011/1111001/1011111/1001111/1101111,images/grid_0865_n7_seed865.svg
866,7,866,45,0,0,3,3,44,0,ddddddrrrrrruuuuulddddluuuuuldllddddrruluurd,1001100/1111111/1111111/1111111/1111111/1111111/1111111,images/grid_0866_n7_seed866.svg
867,7,867,39,0,0,6,0,40,2,rrldlddrrruruurrdldrddddlluruuldlldulldd,1110111/1100111/1001111/1111111/1111111/1010111/1000111,images/grid_0867_n7_seed867.svg
868,7,868,42,2,0,1,3,42,1,ddddrrrrrruluruluruuldlulldlddddrurulurrul,0011111/0111111/1111111/1111011/1111011/1110011/1111111,images/grid_0868_n7_seed868.svg
869,7,869,43,0,0,0,6,44,2,ddddddrrrrrrluuurllddluulddluuuuurrdldrrrruu,1111001/1111001/1111111/1111111/1111110/1111110/1111111,images/grid_0869_n7_seed869.svg
870,7,870,37,0,0,0,3,41,5,drdlddddrruluururddlrurrdrddluuuuruudlull,1001111/1100011/1111011/1111110/1111011/1110011/1110011,images/grid_0870_n7_seed870.svg
871,7,871,44,0,0,6,4,44,1,ddddddurrrulluuuurrrrrdlldlulddrrrrdddluuldd,1111111/1111111/1111100/1111111/1111111/1111111/1000111,images/grid_0871_n7_seed871.svg
872,7,872,36,3,0,3,6,36,1,dddrrrrullluurdruuluurrrrddldldrrduu,0011111/0010001/0011011/1111111/1111111/1111101/1111100,images/grid_0872_n7_seed872.svg
873,7,873,39,0,0,6,3,43,5,rdldrdldddurururruuulrrrdldrdlddrduullllddr,1101111/1100111/1100111/1111111/1111111/1110011/1011001,images/grid_0873_n7_seed873.svg
874,7,874,40,0,0,3,5,40,1,durrddrdddllldrrrrrruuuuuullldrrdldddruu,1111111/1011111/0011111/0001111/0001111/1111111/1111111,images/grid_0874_n7_seed874.svg
875,7,875,41,0,0,0,6,40,0,ddddddrrrrrrululdluulddluuuuurrdldrrrruu,1111001/1111001/1111111/1111000/1111110/1111111/1111111,images/grid_0875_n7_seed875.svg
876,7,876,41,0,0,0,6,44,4,ddddddrrrrrruuuuddldluuuddldllurulurulurrrrr,1111111/1110000/1110101/1110101/1111111/1111111/1111111,images/grid_0876_n7_seed876.svg
877,7,877,38,0,0,4,0,38,1,drduurrdrurrdldrddddllllurrruuldluldll,1111111/1101111/0100011/0011111/1111111/0011111/0011111,images/grid_0877_n7_seed877.svg
878,7,878,42,0,0,4,6,42,1,ddddddrrrrrululdllurururulldlduuurrrrrdddd,1111111/1111101/1111101/1111001/1111101/1111110/1111110,images/grid_0878_n7_seed878.svg
879,7,879,41,0,0,0,6,40,0,rrrdddllldddrrrrrruuulddllllurrruurulurr,1111111/0001110/0001110/1111111/1111111/1111111/1111111,images/grid_0879_n7_seed879.svg
880,7,880,41,0,0,3,2,41,1,rdldddddruuuururrrruddddldrdllulururulldl,1100001/1111111/1111111/1111111/1101111/1101111/1100111,images/grid_0880_n7_seed880.svg
881,7,881,44,2,0,2,3,43,0,ddddrruluuuuurrrrrddddddluluruuulddldluuurd,0111111/0111111/1111111/1111111/1111111/1110111/1110011,images/grid_0881_n7_seed881.svg
882,7,882,40,0,0,3,6,41,2,ddddddruuuurulurrrrrldllddruddrdlldrrruuu,1111111/1111110/1111100/1101101/1100111/1101111/1101111,images/grid_0882_n7_seed882.svg
883,7,883,40,0,0,0,2,40,1,ddddddrrrrrruuulldluulldrdldrrrruuuuulll,1011110/1000010/1111010/1111111/1111111/1111111/1111111,images/grid_0883_n7_seed883.svg
